"inc_ang [deg]","Freq [GHz]","mag(S(rx1_p1,tx_p1)) []","ang_deg(S(rx1_p1,tx_p1)) [deg]","mag(S(rx2_p1,tx_p1)) []","ang_deg(S(rx2_p1,tx_p1)) [deg]"
-50,6.418,0.006997394348621,-142.760832130833,0.000753340304114479,24.4643725867497
-50,6.419,0.00699822553953205,-145.437351247399,0.000753451334370709,21.7713218590975
-50,6.42,0.00699904519156656,-148.113881703506,0.000753560820202851,19.0782619020921
-50,6.421,0.00699985330054077,-150.790423344158,0.000753668761225252,16.3851928344245
-50,6.422,0.0070006498649037,-153.466975996642,0.00075377515720019,13.6921147988914
-50,6.423,0.00700143487930842,-156.143539512809,0.00075388000761175,10.9990279327885
-50,6.424,0.00700220834076777,-158.820113720336,0.000753983312191591,8.30593236508123
-50,6.425,0.00700297024627988,-161.496698455731,0.000754085070708372,5.61282822406281
-50,6.426,0.007003720590901,-164.173293559054,0.000754185282604308,2.91971564698476
-50,6.427,0.00700445937403301,-166.849898875631,0.000754283947733624,0.226594765379693
-50,6.428,0.00700518658990712,-169.526514241206,0.000754381065726025,-2.46653428899856
-50,6.429,0.00700590223554297,-172.203139484037,0.000754476636266278,-5.15967138262368
-50,6.43,0.00700660630948881,-174.879774452822,0.000754570659022519,-7.85281638422074
-50,6.431,0.00700729880716948,-177.556418982229,0.000754663133724598,-10.5459691636391
-50,6.432,0.00700797972598662,179.766927088112,0.000754754060046699,-13.2391295845573
-50,6.433,0.00700864906210824,177.090263919796,0.000754843437733226,-15.9322975179033
-50,6.434,0.00700930681373628,174.413591672981,0.00075493126640034,-18.6254728312193
-50,6.435,0.00700995297698589,171.736910512259,0.00075501754574301,-21.3186553924489
-50,6.436,0.00701058754970963,169.060220591454,0.000755102275609815,-24.0118450690278
-50,6.437,0.00701121052918191,166.383522075716,0.000755185455782789,-26.7050417379147
-50,6.438,0.00701182191129236,163.706815127721,0.000755267085754399,-29.3982452573673
-50,6.439,0.00701242169539956,161.030099908075,0.000755347165426253,-32.0914554979461
-50,6.44,0.00701300987676655,158.353376571586,0.000755425694487154,-34.7846723313786
-50,6.441,0.00701358645372211,155.676645283102,0.000755502672701431,-37.4778956315119
-50,6.442,0.00701415142437314,152.999906207547,0.000755578099808327,-40.171125262979
-50,6.443,0.00701470478472072,150.323159493443,0.000755651975494909,-42.8643610869373
-50,6.444,0.00701524653275373,147.646405312943,0.000755724299648309,-45.5576029836899
-50,6.445,0.00701577666683799,144.969643818724,0.000755795071967241,-48.2508508224036
-50,6.446,0.00701629518498841,142.292875178539,0.000755864292207493,-50.9441044725664
-50,6.447,0.00701680208338517,139.61609953699,0.000755931960138985,-53.6373637953838
-50,6.448,0.00701729736051758,136.939317066646,0.000755998075682991,-56.3306286667469
-50,6.449,0.0070177810142465,134.26252793052,0.000756062638369473,-59.0238989543991
-50,6.45,0.0070182530420371,131.585732277124,0.000756125648131499,-61.7171745321793
-50,6.451,0.0070187134424479,128.908930274719,0.000756187104798657,-64.4104552652002
-50,6.452,0.00701916221201886,126.232122077641,0.000756247008157371,-67.1037410224702
-50,6.453,0.00701959935062796,123.555307849934,0.000756305357996891,-69.797031686392
-50,6.454,0.00702002485510007,120.878487747719,0.000756362154119405,-72.4903271078618
-50,6.455,0.00702043872467837,118.201661932865,0.000756417396294761,-75.1836271740034
-50,6.456,0.00702084095642886,115.524830566293,0.000756471084355073,-77.8769317467964
-50,6.457,0.00702123154919414,112.847993801945,0.000756523218218523,-80.570240697945
-50,6.458,0.00702161050034374,110.171151797937,0.00075657379757986,-83.2635539027068
-50,6.459,0.00702197780901455,107.49430472259,0.000756622822473852,-85.9568712246939
-50,6.46,0.0070223334735592,104.817452730818,0.00075667029250667,-88.6501925366515
-50,6.461,0.00702267749224209,102.14059598096,0.000756716207676362,-91.343517710231
-50,6.462,0.00702300986405359,99.4637346243995,0.000756760567808011,-94.0368466152302
-50,6.463,0.00702333058664058,96.7868688331035,0.000756803372669328,-96.7301791238079
-50,6.464,0.0070236396579172,94.1099987614128,0.000756844622266036,-99.4235151083535
-50,6.465,0.00702393707887814,91.4331245664325,0.000756884316367967,-102.116854432228
-50,6.466,0.0070242228460746,88.756246408691,0.000756922454953074,-104.8101969748
-50,6.467,0.00702449695981813,86.0793644464005,0.000756959037674193,-107.503542599418
-50,6.468,0.00702475941726324,83.4024788389798,0.00075699406463689,-110.196891182844
-50,6.469,0.0070250102183895,80.7255897444794,0.000757027535598843,-112.890242596506
-50,6.47,0.00702524936171999,78.0486973200446,0.000757059450533739,-115.583596716228
-50,6.471,0.00702547684638493,75.3718017257551,0.000757089809263765,-118.276953399391
-50,6.472,0.0070256926709831,72.6949031292402,0.00075711861173185,-120.970312523942
-50,6.473,0.00702589683431928,70.0180016714803,0.00075714585786822,-123.663673960427
-50,6.474,0.00702608933657783,67.3410975246757,0.000757171547555821,-126.357037591713
-50,6.475,0.00702627017687306,64.6641908397422,0.000757195680650582,-129.050403268608
-50,6.476,0.0070264393528552,61.9872817829954,0.0007572182572288,-131.743770876989
-50,6.477,0.00702659686537325,59.3103705047448,0.000757239277016256,-134.43714028438
-50,6.478,0.0070267427126673,56.6334571709512,0.000757258740179781,-137.130511362087
-50,6.479,0.00702687689472771,53.9565419308502,0.00075727664646358,-139.823883978705
-50,6.48,0.0070269994110693,51.2796249550289,0.000757292995826453,-142.517258010234
-50,6.481,0.0070271102611783,48.6027063926552,0.000757307788288607,-145.210633325634
-50,6.482,0.00702720944316916,45.9257864034101,0.000757321023841566,-147.904009793275
-50,6.483,0.00702729695779707,43.2488651447935,0.000757332702280794,-150.597387296803
-50,6.484,0.00702737280585583,40.5719427807129,0.000757342823738532,-153.290765690458
-50,6.485,0.00702743698453552,37.8950194708911,0.000757351388140572,-155.984144861158
-50,6.486,0.00702748949439611,35.2180953605895,0.000757358395378961,-158.677524669944
-50,6.487,0.00702753033634257,32.5411706213429,0.000757363845419791,-161.370904996246
-50,6.488,0.00702755950903571,29.8642454053972,0.000757367738395656,-164.064285705443
-50,6.489,0.00702757701220013,27.1873198752961,0.000757370074100887,-166.757666675019
-50,6.49,0.00702758284743592,24.5103941898559,0.000757370852718578,-169.451047765646
-50,6.491,0.00702757701232464,21.8334684970628,0.000757370074120238,-172.144428864669
-50,6.492,0.00702755950952433,19.1565429651366,0.000757367738350536,-174.837809828165
-50,6.493,0.00702753033641452,16.4796177557797,0.000757363845458117,-177.531190537797
-50,6.494,0.00702748949527129,13.8026930154611,0.000757358395347038,179.775429138339
-50,6.495,0.00702743698436993,11.1257689056364,0.000757351388072997,177.082049327776
-50,6.496,0.00702737280498058,8.4488455911743,0.000757342823753745,174.388670159063
-50,6.497,0.00702729695813498,5.77192322903136,0.000757332702349047,171.695291765225
-50,6.498,0.00702720944361337,3.095001973384,0.000757321023863807,169.001914262452
-50,6.499,0.00702711026090171,0.41808198542973,0.00075730778829069,166.308537787058
-50,6.5,0.00702699941143918,-2.25883657780458,0.000757292995826561,163.615162477681
-50,6.501,0.00702687689489665,-4.93575355725853,0.000757276646420515,160.921788444644
-50,6.502,0.0070267427133038,-7.61266879310593,0.000757258740179054,158.228415824579
-50,6.503,0.0070265968650706,-10.2895821275918,0.000757239277082541,155.535044746287
-50,6.504,0.0070264393527161,-12.9664934040325,0.00075721825717371,152.84167534467
-50,6.505,0.00702627017675076,-15.6434024671337,0.00075719568066228,150.148307733685
-50,6.506,0.00702608933682774,-18.3203091522766,0.000757171547540496,147.454942055946
-50,6.507,0.00702589683476688,-20.9972132993203,0.000757145857857372,144.761578427889
-50,6.508,0.00702569267090707,-23.6741147468698,0.000757118611789076,142.068216988246
-50,6.509,0.00702547684600502,-26.3510133530795,0.000757089809266786,139.374857861228
-50,6.51,0.0070252493614433,-29.027908945669,0.000757059450517597,136.681501177008
-50,6.511,0.00702501021834237,-31.7048013648064,0.000757027535629879,133.98814706358
-50,6.512,0.00702475941710618,-34.381690464142,0.000756994064623647,131.294795655094
-50,6.513,0.00702449695963858,-37.058576067994,0.000756959037680586,128.601447069771
-50,6.514,0.00702422284655073,-39.7354580342794,0.000756922454866134,125.90810143613
-50,6.515,0.00702393707929776,-42.4123361921806,0.000756884316378846,123.214758893527
-50,6.516,0.00702363965842851,-45.0892103809479,0.00075684462224473,120.521419572232
-50,6.517,0.00702333058592318,-47.7660804614905,0.000756803372718657,117.828083586251
-50,6.518,0.00702300986377413,-50.4429462500951,0.000756760567840925,115.134751080817
-50,6.519,0.0070226774925598,-53.1198076042021,0.000756716207671059,112.441422173895
-50,6.52,0.00702233347386609,-55.7966643535404,0.000756670292492854,109.748096999795
-50,6.521,0.00702197780951173,-58.4735163511648,0.000756622822410093,107.054775691803
-50,6.522,0.00702161050067453,-61.1503634240205,0.000756573797648241,104.361458367962
-50,6.523,0.00702123154892766,-63.8272054219235,0.000756523218218027,101.668145167436
-50,6.524,0.00702084095648929,-66.5040421906147,0.000756471084370756,98.9748362188706
-50,6.525,0.00702043872486196,-69.1808735590626,0.000756417396223459,96.2815316425478
-50,6.526,0.00702002485613591,-71.8576993718181,0.000756362154034859,93.5882315775805
-50,6.527,0.00701959935057777,-74.5345194737513,0.000756305358045732,90.894936150079
-50,6.528,0.0070191622121314,-77.2113337023508,0.00075624700815347,88.2016454915824
-50,6.529,0.00701871344209194,-79.8881418972243,0.000756187104806595,85.5083597299678
-50,6.53,0.00701825304197783,-82.5649439035259,0.000756125648179785,82.8150789964369
-50,6.531,0.00701778101368267,-85.241739554715,0.000756062638410327,80.1218034222399
-50,6.532,0.00701729736065424,-87.9185286940817,0.000755998075595107,77.4285331312937
-50,6.533,0.00701680208304878,-90.5953111621479,0.000755931960212309,74.7352682642246
-50,6.534,0.00701629518518303,-93.2720867982573,0.000755864292224668,72.0420089362751
-50,6.535,0.0070157766678138,-95.948855443938,0.000755795071972718,69.3487552924992
-50,6.536,0.00701524653315605,-98.6256169376418,0.000755724299654366,66.65550745434
-50,6.537,0.00701470478454212,-101.302371116889,0.000755651975526643,63.9622655559837
-50,6.538,0.00701415142377225,-103.979117832625,0.000755578099773011,61.2690297317348
-50,6.539,0.00701358645389626,-106.655856908615,0.000755502672719834,58.5758000997438
-50,6.54,0.00701300987674137,-109.332588199938,0.000755425694517306,55.8825768003014
-50,6.541,0.00701242169531496,-112.009311530337,0.000755347165399748,53.1893599659582
-50,6.542,0.00701182191161333,-114.686026750841,0.000755267085789956,50.4961497209623
-50,6.543,0.00701121052935805,-117.362733699822,0.000755185455716222,47.8029462039479
-50,6.544,0.00701058755014369,-120.039432214859,0.000755102275629221,45.109749534714
-50,6.545,0.00700995297787942,-122.716122137106,0.000755017545762726,42.4165598556232
-50,6.546,0.00700930681396049,-125.392803296275,0.000754931266410588,39.7233772958881
-50,6.547,0.00700864906222024,-128.069475542289,0.000754843437737603,37.0302019824201
-50,6.548,0.00700797972618268,-130.746138714112,0.000754754060023175,34.3370340472236
-50,6.549,0.00700729880737895,-133.422792638906,0.000754663133695873,31.6438736282573
-50,6.55,0.00700660630910171,-136.099437173115,0.000754570659042517,28.9507208473551
-50,6.551,0.00700590223573442,-138.776072136986,0.000754476636325014,26.2575758504289
-50,6.552,0.00700518658979577,-141.452697389118,0.000754381065723067,23.5644387518237
-50,6.553,0.00700445937346062,-144.129312742246,0.000754283947749262,20.8713096988145
-50,6.554,0.0070037205916954,-146.805918060571,0.000754185282637975,18.1781888211621
-50,6.555,0.00700297024520883,-149.482513168287,0.000754085070622121,15.4850762387836
-50,6.556,0.00700220834057999,-152.159097907279,0.000753983312218496,12.7919721053505
-50,6.557,0.00700143487907088,-154.835672113951,0.000753880007625873,10.0988765309099
-50,6.558,0.0070006498643642,-157.51223562241,0.000753775157201902,7.40578966325239
-50,6.559,0.00699985330098272,-160.18878828031,0.000753668761238103,4.71271163111286
-50,6.56,0.00699904519115266,-162.865329917504,0.000753560820230147,2.01964256673988
-50,6.561,0.00699822553951213,-165.541860382888,0.000753451334357297,-0.673417395439436
-50,6.562,0.00699739434921587,-168.218379495906,0.000753340304096284,-3.36646812259986
-50,6.563,0.00699655162435621,-170.894887104976,0.000753227729777101,-6.05950948139195
-50,6.564,0.0069956973680417,-173.571383047652,0.000753113611776074,-8.7525413408751
-50,6.565,0.00699483158407851,-176.247867158255,0.000752997950383353,-11.4455635579156
-50,6.566,0.00699395427765407,-178.924339274292,0.000752880746135921,-14.1385760065274
-50,6.567,0.00699306545042313,178.399200766386,0.000752761999263871,-16.8315785578818
-50,6.568,0.00699216510894953,175.722753127187,0.000752641710230074,-19.52457106268
-50,6.569,0.00699125325560474,173.046317972959,0.000752519879433193,-22.2175533947116
-50,6.57,0.00699032989505483,170.369895461974,0.00075239650724096,-24.9105254311743
-50,6.571,0.00698939503125206,167.693485773397,0.000752271594035879,-27.6034870139251
-50,6.572,0.00698844866794745,165.017089049466,0.000752145140245705,-30.2964380257174
-50,6.573,0.00698749080972957,162.340705462408,0.000752017146400837,-32.9893783249317
-50,6.574,0.00698652146151146,159.664335182099,0.000751887612730982,-35.6823077747613
-50,6.575,0.00698554062699349,156.987978376088,0.000751756539790463,-38.3752262450094
-50,6.576,0.00698454831055303,154.311635195677,0.000751623927821182,-41.0681335963486
-50,6.577,0.00698354451604153,151.635305808118,0.000751489777561712,-43.761029690924
-50,6.578,0.00698252924982873,148.958990384402,0.000751354089155292,-46.4539144014315
-50,6.579,0.00698150251498505,146.28268908233,0.00075121686326453,-49.1467875872985
-50,6.58,0.00698046431659395,143.606402078034,0.000751078100248593,-51.8396491037249
-50,6.581,0.00697941465854179,140.930129527559,0.000750937800613781,-54.532498827371
-50,6.582,0.00697835354650989,138.253871590587,0.000750795964634482,-57.2253366167755
-50,6.583,0.00697728098502442,135.577628445446,0.000750652593034086,-59.9181623339166
-50,6.584,0.00697619697876681,132.901400249632,0.000750507686077374,-62.6109758457839
-50,6.585,0.00697510153280579,130.225187170592,0.000750361244366886,-65.3037770064742
-50,6.586,0.00697399465079722,127.548989373017,0.000750213268244196,-67.9965656868697
-50,6.587,0.00697287633972875,124.872807034665,0.000750063758346847,-70.6893417484225
-50,6.588,0.0069717466037468,122.196640300668,0.000749912715201854,-73.3821050476493
-50,6.589,0.006970605447409,119.520489352226,0.000749760139039476,-76.0748554472022
-50,6.59,0.00696945287754716,116.84435435261,0.000749606030690585,-78.7675928230896
-50,6.591,0.00696828889642031,114.168235470288,0.000749450390352064,-81.4603170181177
-50,6.592,0.00696711351182233,111.492132860384,0.000749293218714363,-84.1530279056993
-50,6.593,0.00696592672825034,108.816046711099,0.000749134516328635,-86.8457253429508
-50,6.594,0.00696472855137735,106.139977169163,0.00074897428364653,-89.5384091900301
-50,6.595,0.00696351898527952,103.463924416061,0.000748812521181444,-92.2310793091836
-50,6.596,0.00696229803724854,100.787888610793,0.000748649229443642,-94.9237355601721
-50,6.597,0.00696106571141289,98.1118699247461,0.000748484408958024,-97.616377805424
-50,6.598,0.00695982201448243,95.4358685258033,0.00074831806043759,-100.309005902749
-50,6.599,0.00695856695103323,92.7598845813722,0.000748150184188401,-103.001619712326
-50,6.6,0.00695730052639731,90.0839182601473,0.000747980780893018,-105.69421909447
-50,6.601,0.00695602274735089,87.407969730465,0.000747809851188055,-108.38680391124
-50,6.602,0.00695473361989812,84.7320391607398,0.000747637395492841,-111.079374017835
-50,6.603,0.00695343314905392,82.0561267199118,0.00074746341441679,-113.771929269815
-50,6.604,0.00695212134049392,79.380232575886,0.000747287908580512,-116.464469536929
-50,6.605,0.00695079820066525,76.7043568980968,0.000747110878387004,-119.156994670246
-50,6.606,0.00694946373576337,74.0284998611503,0.000746932324662887,-121.849504529254
-50,6.607,0.00694811795159499,71.3526616311248,0.000746752247968742,-124.541998973053
-50,6.608,0.00694676085454733,68.6768423727781,0.000746570648693296,-127.234477858888
-50,6.609,0.00694539244935526,66.0010422636818,0.000746387527563134,-129.9269410437
-50,6.61,0.00694401274361154,63.3252614665721,0.00074620288522927,-132.619388381176
-50,6.611,0.00694262174418952,60.6495001624643,0.000746016722190804,-135.311819739311
-50,6.612,0.00694121945471314,57.9737585127387,0.000745829039177739,-138.004234966735
-50,6.613,0.00693980588511435,55.2980366928897,0.000745639836724432,-140.696633916942
-50,6.614,0.00693838103863113,52.6223348708367,0.000745449115444846,-143.389016454879
-50,6.615,0.00693694492317407,49.9466532169965,0.00074525687609991,-146.081382433004
-50,6.616,0.0069354975455202,47.2709919135504,0.000745063119129244,-148.773731704737
-50,6.617,0.00693403891205725,44.5953511140926,0.000744867845375874,-151.466064131412
-50,6.618,0.00693256902862947,41.9197310034731,0.000744671055351379,-154.158379561179
-50,6.619,0.00693108790313945,39.2441317488115,0.000744472749705676,-156.850677851329
-50,6.62,0.00692959554186091,36.568553532304,0.000744272929192468,-159.542958860998
-50,6.621,0.00692809195012595,33.8929965145571,0.000744071594359575,-162.23522244013
-50,6.622,0.0069265771378638,31.2174608716275,0.000743868745871602,-164.927468437055
-50,6.623,0.00692505110870389,28.5419467757258,0.000743664384594952,-167.619696720977
-50,6.624,0.00692351387121998,25.8664544009398,0.000743458510921212,-170.3119071369
-50,6.625,0.00692196543342085,23.1909839290359,0.000743251125767155,-173.004099538291
-50,6.626,0.00692040580039391,20.5155355215373,0.000743042229674669,-175.696273776546
-50,6.627,0.00691883497992567,17.8401093517405,0.000742831823443825,-178.388429706907
-50,6.628,0.00691725297998627,15.1647056085068,0.000742619907655958,178.919432818952
-50,6.629,0.00691565980686215,12.4893244533205,0.000742406483090436,176.227313948483
-50,6.63,0.00691405546736075,9.81396606268205,0.000742191550456139,173.535213829955
-50,6.631,0.00691243997018372,7.13863061298845,0.000741975110421425,170.84313260857
-50,6.632,0.00691081332217458,4.46331828106647,0.000741757163763767,168.151070443494
-50,6.633,0.00690917553045433,1.78802924138266,0.000741537711130626,165.459027473172
-50,6.634,0.00690752660374367,-0.887236331517124,0.000741316753325866,162.767003844466
-50,6.635,0.00690586654799053,-3.5624782600256,0.000741094291128843,160.074999721245
-50,6.636,0.00690419537145541,-6.23769636993347,0.00074087032505915,157.383015243776
-50,6.637,0.00690251308115511,-8.91289048746929,0.000740644856185537,154.691050558859
-50,6.638,0.00690081968596371,-11.5880604225653,0.00074041788491596,151.999105827099
-50,6.639,0.00689911519262807,-14.2632060160691,0.000740189412252991,149.307181190431
-50,6.64,0.00689739960999617,-16.938327087205,0.000739959438859719,146.615276804163
-50,6.641,0.00689567294526556,-19.6134234449318,0.000739727965517724,143.92339281816
-50,6.642,0.00689393520739162,-22.2884949242105,0.000739494992946585,141.231529394199
-50,6.643,0.00689218640166579,-24.9635413466034,0.000739260522071603,138.539686668915
-50,6.644,0.00689042653878237,-27.6385625258432,0.000739024553475818,135.84786480067
-50,6.645,0.00688865562643419,-30.3135582861993,0.000738787088119524,133.156063949744
-50,6.646,0.00688687367224478,-32.9885284610415,0.000738548126718409,130.464284256379
-50,6.647,0.00688508068383516,-35.6634728576948,0.00073830767002366,127.772525878579
-50,6.648,0.00688327666989451,-38.3383912999742,0.000738065718921242,125.08078897567
-50,6.649,0.0068814616400178,-41.0132836030468,0.000737822274219866,122.389073699803
-50,6.65,0.00687963560088026,-43.6881496084723,0.000737577336628306,119.69738020742
-50,6.651,0.0068777985615379,-46.362989107701,0.000737330907091241,117.005708648055
-50,6.652,0.00687595053042307,-49.0378019390034,0.000737082986374377,114.314059180151
-50,6.653,0.00687409151667705,-51.7125879129493,0.000736833575334476,111.622431960792
-50,6.654,0.00687222152828369,-54.3873468585313,0.000736582674710128,108.930827140881
-50,6.655,0.00687034057318715,-57.0620785794995,0.000736330285516892,106.239244881027
-50,6.656,0.00686844866162636,-59.7367829049535,0.000736076408415264,103.547685331232
-50,6.657,0.00686654580171252,-62.4114596529251,0.00073582104435578,100.856148663036
-50,6.658,0.00686463200180889,-65.0861086380571,0.000735564194217583,98.1646350217526
-50,6.659,0.0068627072712138,-67.7607296776674,0.000735305858734396,95.4731445700791
-50,6.66,0.00686077161811882,-70.4353225891889,0.000735046038963613,92.7816774632436
-50,6.661,0.00685882505310437,-73.10988719174,0.000734784735621306,90.0902338619063
-50,6.662,0.00685686758380463,-75.7844233019307,0.000734521949598437,87.398813924692
-50,6.663,0.00685489921959223,-78.4589307307216,0.000734257681902032,84.7074178113051
-50,6.664,0.00685291996981452,-81.133409302598,0.00073399193330232,82.016045677929
-50,6.665,0.00685092984362994,-83.8078588269902,0.000733724704723791,79.324697691971
-50,6.666,0.00684892885032804,-86.4822791224263,0.00073345599701706,76.633374009887
-50,6.667,0.00684691699876111,-89.1566700025106,0.000733185811236296,73.9420747949477
-50,6.668,0.00684489429992226,-91.8310312825352,0.000732914148148723,71.2508002018431
-50,6.669,0.00684286076131534,-94.5053627773163,0.000732641008720959,68.559550399834
-50,6.67,0.00684081639289783,-97.1796643009189,0.000732366393811139,65.8683255483694
-50,6.671,0.00683876120443853,-99.8539356660597,0.000732090304489232,63.1771258102407
-50,6.672,0.00683669520612414,-102.528176690529,0.00073181274158216,60.48595134044
-50,6.673,0.00683461840725596,-105.202387182729,0.000731533706031189,57.7948023188176
-50,6.674,0.00683253081633107,-107.876566953735,0.000731253198757272,55.1036788979529
-50,6.675,0.00683043244444295,-110.550715820977,0.000730971220813487,52.4125812460921
-50,6.676,0.0068283233020435,-113.22483359776,0.00073068777296095,49.7215095243591
-50,6.677,0.00682620339673119,-115.898920093187,0.000730402856402448,47.0304639022708
-50,6.678,0.00682407273971193,-118.57297511509,0.000730116471847748,44.3394445416615
-50,6.679,0.00682193134239236,-121.246998478048,0.0007298286204998,41.6484516099489
-50,6.68,0.00681977921233245,-123.920989994254,0.000729539303145578,38.9574852721209
-50,6.681,0.00681761636091371,-126.594949481447,0.000729248520963381,36.2665456985518
-50,6.682,0.00681544279843272,-129.268876738247,0.000728956274692345,33.5756330565665
-50,6.683,0.00681325853445447,-131.942771569778,0.000728662565593842,30.8847475081442
-50,6.684,0.00681106357987849,-134.616633804209,0.000728367394406452,28.1938892278791
-50,6.685,0.00680885794396528,-137.290463237565,0.000728070762284476,25.5030583763688
-50,6.686,0.00680664163959775,-139.964259681747,0.000727772670183147,22.812255131391
-50,6.687,0.00680441467390532,-142.638022944318,0.000727473119122018,20.1214796652175
-50,6.688,0.00680217705946896,-145.311752832503,0.00072717211014573,17.4307321307332
-50,6.689,0.00679992880632314,-147.985449157241,0.000726869644329042,14.7400127172504
-50,6.69,0.00679766992584443,-150.659111728292,0.000726565722544205,12.0493215859534
-50,6.691,0.00679540042730302,-153.332740350957,0.00072626034596742,9.35865891074066
-50,6.692,0.00679312032265918,-156.006334817453,0.000725953515584816,6.66802486480143
-50,6.693,0.00679082962176856,-158.67989495736,0.000725645232396831,3.9774196179962
-50,6.694,0.00678852833558256,-161.353420566265,0.000725335497588274,1.28684334445597
-50,6.695,0.00678621647529352,-164.026911440755,0.000725024312065322,-1.40370378321355
-50,6.696,0.00678389405229051,-166.700367399239,0.000724711676906463,-4.09422159089814
-50,6.697,0.00678156107723498,-169.373788244902,0.000724397593297787,-6.7847099031924
-50,6.698,0.00677921756124496,-172.047173774723,0.000724082062248511,-9.47516855031201
-50,6.699,0.00677686351482842,-174.720523798812,0.000723765084773109,-12.1655973454492
-50,6.7,0.00677449894985912,-177.393838119041,0.000723446662061603,-14.8559961237681
-50,6.701,0.0067721238773156,179.93288345978,0.000723126795178431,-17.5463647074965
-50,6.702,0.00676973830901262,177.259641135746,0.00072280548519738,-20.2367029082006
-50,6.703,0.00676734225594194,174.586435107623,0.000722482733191788,-22.9270105638626
-50,6.704,0.00676493572932135,171.913265570672,0.000722158540244874,-25.6172874932995
-50,6.705,0.00676251873990606,169.240132721207,0.000721832907573006,-28.3075335080022
-50,6.706,0.00676009130092726,166.567036767995,0.000721505836208324,-30.997748442844
-50,6.707,0.0067576534233085,163.893977899835,0.000721177327362048,-33.6879321081585
-50,6.708,0.00675520511924593,161.220956315587,0.000720847382082231,-36.3780843285362
-50,6.709,0.00675274639872059,158.547972221592,0.000720516001507781,-39.0682049229046
-50,6.71,0.00675027727481244,155.875025816226,0.000720183186804313,-41.7582937119977
-50,6.711,0.00674779775913453,153.202117299777,0.000719848939093021,-44.4483505110926
-50,6.712,0.00674530786444851,150.529246868777,0.000719513259625754,-47.1383751371724
-50,6.713,0.00674280760112504,147.856414732782,0.000719176149389085,-49.8283674026201
-50,6.714,0.00674029698158061,145.183621080098,0.000718837609628094,-52.5183271413869
-50,6.715,0.0067377760191752,142.51086613246,0.000718497641574763,-55.208254150282
-50,6.716,0.00673524472347717,139.838150077096,0.000718156246289749,-57.8981482603951
-50,6.717,0.00673270310948111,137.165473126225,0.000717813425076505,-60.5880092827282
-50,6.718,0.00673015118788111,134.492835480116,0.000717469178984149,-63.2778370210432
-50,6.719,0.00672758897144384,131.820237330071,0.000717123509287117,-65.9676313002224
-50,6.72,0.00672501647244772,129.147678901718,0.00071677641716191,-68.6573919311075
-50,6.721,0.0067224337028061,126.475160386177,0.000716427903908143,-71.3471187223443
-50,6.722,0.00671984067558127,123.802681989508,0.000716077970559116,-74.0368114965008
-50,6.723,0.00671723740280163,121.130243927905,0.000715726618385301,-76.7264700518905
-50,6.724,0.00671462389810531,118.457846392395,0.00071537384864524,-79.4160942104567
-50,6.725,0.00671200017327941,115.785489604464,0.000715019662475962,-82.105683779835
-50,6.726,0.00670936624071456,113.11317375894,0.000714664061271867,-84.7952385667785
-50,6.727,0.00670672211442824,110.440899065486,0.00071430704612301,-87.4847583815867
-50,6.728,0.00670406780619665,107.768665737601,0.000713948618430882,-90.1742430335632
-50,6.729,0.00670140333029612,105.096473979241,0.000713588779167276,-92.86369233066
-50,6.73,0.00669872869728307,102.424323993053,0.000713227529894847,-95.5531060795749
-50,6.731,0.00669604392195584,99.7522160007041,0.000712864871623908,-98.2424840860522
-50,6.732,0.00669334901756523,97.0801502050454,0.000712500805791568,-100.93182616299
-50,6.733,0.00669064399600185,94.4081268165948,0.000712135333604965,-103.621132104131
-50,6.734,0.00668792887222499,91.7361460450417,0.000711768456321416,-106.310401730331
-50,6.735,0.00668520365742625,89.0642081013488,0.000711400175237427,-108.999634830158
-50,6.736,0.006682468365827,86.3923131984635,0.00071103049164448,-111.688831208008
-50,6.737,0.00667972301109327,83.7204615468258,0.000710659406835428,-114.377990681607
-50,6.738,0.00667696760711695,81.048653360607,0.000710286922117564,-117.067113044838
-50,6.739,0.00667420216589283,78.3768888515729,0.000709913038807432,-119.756198086147
-50,6.74,0.00667142670307099,75.705168229057,0.00070953775811799,-122.445245631562
-48,6.24,0.00659438336666962,-28.3485163466181,0.000736951545747764,149.562761771305
-48,6.241,0.00659713988695006,-31.0204858566817,0.000737340314707684,146.873982142105
-48,6.242,0.00659988644659334,-33.692499260089,0.000737727636676078,144.185164826959
-48,6.243,0.00660262303328776,-36.3645563416146,0.000738113510294362,141.496310012996
-48,6.244,0.00660534963385889,-39.0366568880261,0.000738497934175224,138.807417908345
-48,6.245,0.00660806623460152,-41.7088006903488,0.000738880907018855,136.118488700471
-48,6.246,0.00661077282176619,-44.38098752601,0.000739262427380369,133.429522597709
-48,6.247,0.00661346938240071,-47.0532171968679,0.00073964249408301,130.740519800193
-48,6.248,0.00661615590471744,-49.7254894846243,0.000740021105637345,128.051480493157
-48,6.249,0.00661883237389751,-52.3978041739987,0.000740398260689507,125.362404878074
-48,6.25,0.00662149877802731,-55.0701610703413,0.000740773958110791,122.673293155122
-48,6.251,0.00662415510317122,-57.742559946513,0.000741148196445918,119.984145510944
-48,6.252,0.00662680133812481,-60.4150005967351,0.000741520974376792,117.294962133646
-48,6.253,0.00662943746748226,-63.0874828225466,0.000741892290721071,114.605743233737
-48,6.254,0.00663206348189621,-65.7600063995121,0.000742262143962097,111.916488992839
